Load Forecast,Time Stamp
308,2017-02-05 00:00:00
295,2017-02-05 01:00:00
287,2017-02-05 02:00:00
283,2017-02-05 03:00:00
282,2017-02-05 04:00:00
290,2017-02-05 05:00:00
301,2017-02-05 06:00:00
304,2017-02-05 07:00:00
317,2017-02-05 08:00:00
329,2017-02-05 09:00:00
333,2017-02-05 10:00:00
334,2017-02-05 11:00:00
333,2017-02-05 12:00:00
328,2017-02-05 13:00:00
322,2017-02-05 14:00:00
321,2017-02-05 15:00:00
331,2017-02-05 16:00:00
366,2017-02-05 17:00:00
388,2017-02-05 18:00:00
384,2017-02-05 19:00:00
372,2017-02-05 20:00:00
353,2017-02-05 21:00:00
323,2017-02-05 22:00:00
294,2017-02-05 23:00:00
274,2017-02-06 00:00:00
265,2017-02-06 01:00:00
262,2017-02-06 02:00:00
262,2017-02-06 03:00:00
267,2017-02-06 04:00:00
293,2017-02-06 05:00:00
341,2017-02-06 06:00:00
364,2017-02-06 07:00:00
362,2017-02-06 08:00:00
357,2017-02-06 09:00:00
352,2017-02-06 10:00:00
347,2017-02-06 11:00:00
342,2017-02-06 12:00:00
338,2017-02-06 13:00:00
334,2017-02-06 14:00:00
337,2017-02-06 15:00:00
347,2017-02-06 16:00:00
380,2017-02-06 17:00:00
406,2017-02-06 18:00:00
403,2017-02-06 19:00:00
388,2017-02-06 20:00:00
367,2017-02-06 21:00:00
333,2017-02-06 22:00:00
301,2017-02-06 23:00:00
274,2017-02-07 00:00:00
261,2017-02-07 01:00:00
258,2017-02-07 02:00:00
257,2017-02-07 03:00:00
261,2017-02-07 04:00:00
284,2017-02-07 05:00:00
326,2017-02-07 06:00:00
348,2017-02-07 07:00:00
350,2017-02-07 08:00:00
353,2017-02-07 09:00:00
354,2017-02-07 10:00:00
352,2017-02-07 11:00:00
349,2017-02-07 12:00:00
347,2017-02-07 13:00:00
344,2017-02-07 14:00:00
345,2017-02-07 15:00:00
354,2017-02-07 16:00:00
380,2017-02-07 17:00:00
397,2017-02-07 18:00:00
388,2017-02-07 19:00:00
370,2017-02-07 20:00:00
346,2017-02-07 21:00:00
311,2017-02-07 22:00:00
278,2017-02-07 23:00:00
253,2017-02-08 00:00:00
244,2017-02-08 01:00:00
237,2017-02-08 02:00:00
236,2017-02-08 03:00:00
240,2017-02-08 04:00:00
262,2017-02-08 05:00:00
303,2017-02-08 06:00:00
321,2017-02-08 07:00:00
322,2017-02-08 08:00:00
322,2017-02-08 09:00:00
320,2017-02-08 10:00:00
319,2017-02-08 11:00:00
317,2017-02-08 12:00:00
315,2017-02-08 13:00:00
313,2017-02-08 14:00:00
317,2017-02-08 15:00:00
332,2017-02-08 16:00:00
364,2017-02-08 17:00:00
389,2017-02-08 18:00:00
385,2017-02-08 19:00:00
370,2017-02-08 20:00:00
350,2017-02-08 21:00:00
314,2017-02-08 22:00:00
284,2017-02-08 23:00:00
260,2017-02-09 00:00:00
252,2017-02-09 01:00:00
250,2017-02-09 02:00:00
251,2017-02-09 03:00:00
257,2017-02-09 04:00:00
282,2017-02-09 05:00:00
327,2017-02-09 06:00:00
352,2017-02-09 07:00:00
353,2017-02-09 08:00:00
351,2017-02-09 09:00:00
350,2017-02-09 10:00:00
347,2017-02-09 11:00:00
342,2017-02-09 12:00:00
340,2017-02-09 13:00:00
339,2017-02-09 14:00:00
343,2017-02-09 15:00:00
358,2017-02-09 16:00:00
396,2017-02-09 17:00:00
426,2017-02-09 18:00:00
422,2017-02-09 19:00:00
410,2017-02-09 20:00:00
389,2017-02-09 21:00:00
353,2017-02-09 22:00:00
320,2017-02-09 23:00:00
294,2017-02-10 00:00:00
285,2017-02-10 01:00:00
284,2017-02-10 02:00:00
285,2017-02-10 03:00:00
290,2017-02-10 04:00:00
315,2017-02-10 05:00:00
360,2017-02-10 06:00:00
382,2017-02-10 07:00:00
381,2017-02-10 08:00:00
377,2017-02-10 09:00:00
371,2017-02-10 10:00:00
361,2017-02-10 11:00:00
353,2017-02-10 12:00:00
347,2017-02-10 13:00:00
344,2017-02-10 14:00:00
347,2017-02-10 15:00:00
361,2017-02-10 16:00:00
396,2017-02-10 17:00:00
424,2017-02-10 18:00:00
418,2017-02-10 19:00:00
403,2017-02-10 20:00:00
386,2017-02-10 21:00:00
357,2017-02-10 22:00:00
330,2017-02-10 23:00:00
